datetime,location,co2
2017-03-25 09:13:25,Georgetown,798
2017-03-25 09:13:26,Georgetown,798
2017-03-25 09:13:27,Georgetown,806
2017-03-25 09:13:28,Georgetown,811
2017-03-25 09:13:29,Georgetown,809
2017-03-25 09:13:30,Georgetown,811
2017-03-25 09:13:31,Georgetown,806
2017-03-25 09:13:32,Georgetown,809
2017-03-25 09:13:33,Georgetown,809
2017-03-25 09:13:34,Georgetown,801
2017-03-25 09:13:35,Georgetown,796
2017-03-25 09:13:36,Georgetown,785
2017-03-25 09:13:37,Georgetown,796
2017-03-25 09:13:38,Georgetown,809
2017-03-25 09:13:39,Georgetown,798
2017-03-25 09:13:40,Georgetown,796
2017-03-25 09:13:41,Georgetown,790
2017-03-25 09:13:42,Georgetown,801
2017-03-25 09:13:43,Georgetown,804
2017-03-25 09:13:44,Georgetown,801
2017-03-25 09:13:45,Georgetown,806
2017-03-25 09:13:46,Georgetown,801
2017-03-25 09:13:47,Georgetown,798
2017-03-25 09:13:48,Georgetown,796
2017-03-25 09:13:49,Georgetown,793
2017-03-25 09:13:50,Georgetown,801
2017-03-25 09:13:51,Georgetown,801
2017-03-25 09:13:52,Georgetown,806
2017-03-25 09:13:53,Georgetown,806
2017-03-25 09:13:54,Georgetown,806
2017-03-25 09:13:55,Georgetown,814
2017-03-25 09:13:56,Georgetown,809
2017-03-25 09:13:57,Georgetown,804
2017-03-25 09:13:58,Georgetown,788
2017-03-25 09:13:59,Georgetown,790
2017-03-25 09:14:00,Georgetown,801
2017-03-25 09:14:01,Georgetown,801
2017-03-25 09:14:02,Georgetown,804
2017-03-25 09:14:03,Georgetown,798
2017-03-25 09:14:04,Georgetown,804
2017-03-25 09:14:05,Georgetown,798
2017-03-25 09:14:06,Georgetown,793
2017-03-25 09:14:07,Georgetown,793
2017-03-25 09:14:08,Georgetown,790
2017-03-25 09:14:09,Georgetown,801
2017-03-25 09:14:10,Georgetown,801
2017-03-25 09:14:11,Georgetown,806
2017-03-25 09:14:12,Georgetown,793
2017-03-25 09:14:13,Georgetown,783
2017-03-25 09:14:14,Georgetown,790
2017-03-25 09:14:15,Georgetown,793
2017-03-25 09:14:16,Georgetown,785
2017-03-25 09:14:17,Georgetown,780
2017-03-25 09:14:18,Georgetown,772
2017-03-25 09:14:19,Georgetown,775
2017-03-25 09:14:20,Georgetown,772
2017-03-25 09:14:21,Georgetown,780
2017-03-25 09:14:22,Georgetown,796
2017-03-25 09:14:23,Georgetown,798
2017-03-25 09:14:24,Georgetown,793
2017-03-25 09:14:25,Georgetown,783
2017-03-25 09:14:26,Georgetown,777
2017-03-25 09:14:27,Georgetown,772
2017-03-25 09:14:28,Georgetown,775
2017-03-25 09:14:29,Georgetown,780
2017-03-25 09:14:30,Georgetown,790
2017-03-25 09:14:31,Georgetown,788
2017-03-25 09:14:32,Georgetown,793
2017-03-25 09:14:33,Georgetown,793
2017-03-25 09:14:34,Georgetown,796
2017-03-25 09:14:35,Georgetown,796
2017-03-25 09:14:36,Georgetown,809
2017-03-25 09:14:37,Georgetown,814
2017-03-25 09:14:38,Georgetown,811
2017-03-25 09:14:39,Georgetown,811
2017-03-25 09:14:40,Georgetown,811
2017-03-25 09:14:41,Georgetown,804
2017-03-25 09:14:42,Georgetown,811
2017-03-25 09:14:43,Georgetown,804
2017-03-25 09:14:44,Georgetown,806
2017-03-25 09:14:45,Georgetown,796
2017-03-25 09:14:46,Georgetown,804
2017-03-25 09:14:47,Georgetown,811
2017-03-25 09:14:48,Georgetown,811
2017-03-25 09:14:49,Georgetown,814
2017-03-25 09:14:50,Georgetown,822
2017-03-25 09:14:51,Georgetown,817
2017-03-25 09:14:52,Georgetown,822
2017-03-25 09:14:53,Georgetown,811
2017-03-25 09:14:54,Georgetown,806
2017-03-25 09:14:55,Georgetown,804
2017-03-25 09:14:56,Georgetown,806
2017-03-25 09:14:57,Georgetown,798
2017-03-25 09:14:58,Georgetown,806
2017-03-25 09:14:59,Georgetown,801
2017-03-25 09:15:00,Georgetown,796
2017-03-25 09:15:01,Georgetown,793
2017-03-25 09:15:02,Georgetown,790
2017-03-25 09:15:03,Georgetown,772
2017-03-25 09:15:04,Georgetown,772
2017-03-25 09:15:05,Georgetown,772
2017-03-25 09:15:06,Georgetown,777
2017-03-25 09:15:07,Georgetown,767
2017-03-25 09:15:08,Georgetown,764
2017-03-25 09:15:09,Georgetown,762
2017-03-25 09:15:10,Georgetown,762
2017-03-25 09:15:11,Georgetown,769
2017-03-25 09:15:12,Georgetown,769
2017-03-25 09:15:13,Georgetown,772
2017-03-25 09:15:14,Georgetown,775
2017-03-25 09:15:15,Georgetown,785
2017-03-25 09:15:16,Georgetown,780
2017-03-25 09:15:17,Georgetown,780
2017-03-25 09:15:18,Georgetown,793
2017-03-25 09:15:19,Georgetown,793
2017-03-25 09:15:20,Georgetown,785
2017-03-25 09:15:21,Georgetown,788
2017-03-25 09:15:22,Georgetown,793
2017-03-25 09:15:23,Georgetown,798
2017-03-25 09:15:24,Georgetown,806
2017-03-25 09:15:25,Georgetown,804
2017-03-25 09:15:26,Georgetown,809
2017-03-25 09:15:27,Georgetown,811
2017-03-25 09:15:28,Georgetown,804
2017-03-25 09:15:29,Georgetown,796
2017-03-25 09:15:30,Georgetown,798
2017-03-25 09:15:31,Georgetown,798
2017-03-25 09:15:32,Georgetown,793
2017-03-25 09:15:33,Georgetown,783
2017-03-25 09:15:34,Georgetown,777
2017-03-25 09:15:35,Georgetown,780
2017-03-25 09:15:36,Georgetown,777
2017-03-25 09:15:37,Georgetown,775
2017-03-25 09:15:38,Georgetown,780
2017-03-25 09:15:39,Georgetown,790
2017-03-25 09:15:40,Georgetown,793
2017-03-25 09:15:41,Georgetown,790
2017-03-25 09:15:42,Georgetown,788
2017-03-25 09:15:43,Georgetown,780
2017-03-25 09:15:44,Georgetown,780
2017-03-25 09:15:45,Georgetown,780
2017-03-25 09:15:46,Georgetown,798
2017-03-25 09:15:47,Georgetown,804
2017-03-25 09:15:48,Georgetown,796
2017-03-25 09:15:49,Georgetown,788
2017-03-25 09:15:50,Georgetown,798
2017-03-25 09:15:51,Georgetown,798
2017-03-25 09:15:52,Georgetown,796
2017-03-25 09:15:53,Georgetown,798
2017-03-25 09:15:54,Georgetown,798
2017-03-25 09:15:55,Georgetown,804
2017-03-25 09:15:56,Georgetown,801
2017-03-25 09:15:57,Georgetown,804
2017-03-25 09:15:58,Georgetown,801
2017-03-25 09:15:59,Georgetown,796
2017-03-25 09:16:00,Georgetown,796
2017-03-25 09:16:01,Georgetown,798
2017-03-25 09:16:02,Georgetown,793
2017-03-25 09:16:03,Georgetown,785
2017-03-25 09:16:04,Georgetown,788
2017-03-25 09:16:05,Georgetown,796
2017-03-25 09:16:06,Georgetown,811
2017-03-25 09:16:07,Georgetown,822
2017-03-25 09:16:08,Georgetown,828
2017-03-25 09:16:09,Georgetown,820
2017-03-25 09:16:10,Georgetown,806
2017-03-25 09:16:11,Georgetown,806
2017-03-25 09:16:12,Georgetown,817
2017-03-25 09:16:13,Georgetown,825
2017-03-25 09:16:14,Georgetown,822
2017-03-25 09:16:15,Georgetown,828
2017-03-25 09:16:16,Georgetown,822
2017-03-25 09:16:17,Georgetown,801
2017-03-25 09:16:18,Georgetown,801
2017-03-25 09:16:19,Georgetown,809
2017-03-25 09:16:20,Georgetown,820
2017-03-25 09:16:21,Georgetown,820
2017-03-25 09:16:22,Georgetown,806
2017-03-25 09:16:23,Georgetown,798
2017-03-25 09:16:24,Georgetown,796
2017-03-25 09:16:25,Georgetown,785
2017-03-25 09:16:26,Georgetown,788
2017-03-25 09:16:27,Georgetown,790
2017-03-25 09:16:28,Georgetown,804
2017-03-25 09:16:29,Georgetown,801
2017-03-25 09:16:30,Georgetown,801
2017-03-25 09:16:31,Georgetown,793
2017-03-25 09:16:32,Georgetown,801
2017-03-25 09:16:33,Georgetown,814
2017-03-25 09:16:34,Georgetown,806
2017-03-25 09:16:35,Georgetown,804
2017-03-25 09:16:36,Georgetown,806
2017-03-25 09:16:37,Georgetown,814
2017-03-25 09:16:38,Georgetown,814
2017-03-25 09:16:39,Georgetown,817
2017-03-25 09:16:40,Georgetown,822
2017-03-25 09:16:41,Georgetown,820
2017-03-25 09:16:42,Georgetown,820
2017-03-25 09:16:43,Georgetown,825
2017-03-25 09:16:44,Georgetown,822
2017-03-25 09:16:45,Georgetown,820
2017-03-25 09:16:46,Georgetown,820
2017-03-25 09:16:47,Georgetown,828
2017-03-25 09:16:48,Georgetown,834
2017-03-25 09:16:49,Georgetown,839
2017-03-25 09:16:50,Georgetown,834
2017-03-25 09:16:51,Georgetown,837
2017-03-25 09:16:52,Georgetown,839
2017-03-25 09:16:53,Georgetown,837
2017-03-25 09:16:54,Georgetown,839
2017-03-25 09:16:55,Georgetown,828
2017-03-25 09:16:56,Georgetown,825
2017-03-25 09:16:57,Georgetown,834
2017-03-25 09:16:58,Georgetown,839
2017-03-25 09:16:59,Georgetown,837
2017-03-25 09:17:00,Georgetown,825
2017-03-25 09:17:01,Georgetown,831
2017-03-25 09:17:02,Georgetown,832
2017-03-25 09:17:03,Georgetown,838
2017-03-25 09:17:04,Georgetown,835
2017-03-25 09:17:05,Georgetown,832
2017-03-25 09:17:06,Georgetown,826
2017-03-25 09:17:07,Georgetown,835
2017-03-25 09:17:08,Georgetown,838
2017-03-25 09:17:09,Georgetown,838
2017-03-25 09:17:10,Georgetown,835
2017-03-25 09:17:11,Georgetown,829
2017-03-25 09:17:12,Georgetown,838
2017-03-25 09:17:13,Georgetown,838
2017-03-25 09:17:14,Georgetown,835
2017-03-25 09:17:15,Georgetown,835
2017-03-25 09:17:16,Georgetown,832
2017-03-25 09:17:17,Georgetown,829
2017-03-25 09:17:18,Georgetown,823
2017-03-25 09:17:19,Georgetown,810
2017-03-25 09:17:20,Georgetown,810
2017-03-25 09:17:21,Georgetown,807
2017-03-25 09:17:22,Georgetown,810
2017-03-25 09:17:23,Georgetown,815
2017-03-25 09:17:24,Georgetown,810
2017-03-25 09:17:25,Georgetown,812
2017-03-25 09:17:26,Georgetown,823
2017-03-25 09:17:27,Georgetown,826
2017-03-25 09:17:28,Georgetown,832
2017-03-25 09:17:29,Georgetown,818
2017-03-25 09:17:30,Georgetown,810
2017-03-25 09:17:31,Georgetown,812
2017-03-25 09:17:32,Georgetown,810
2017-03-25 09:17:33,Georgetown,805
2017-03-25 09:17:34,Georgetown,799
2017-03-25 09:17:35,Georgetown,799
2017-03-25 09:17:36,Georgetown,807
2017-03-25 09:17:37,Georgetown,807
2017-03-25 09:17:38,Georgetown,805
2017-03-25 09:17:39,Georgetown,791
2017-03-25 09:17:40,Georgetown,802
2017-03-25 09:17:41,Georgetown,802
2017-03-25 09:17:42,Georgetown,807
2017-03-25 09:17:43,Georgetown,821
2017-03-25 09:17:44,Georgetown,818
2017-03-25 09:17:45,Georgetown,821
2017-03-25 09:17:46,Georgetown,815
2017-03-25 09:17:47,Georgetown,815
2017-03-25 09:17:48,Georgetown,815
2017-03-25 09:17:49,Georgetown,815
2017-03-25 09:17:50,Georgetown,821
2017-03-25 09:17:51,Georgetown,823
2017-03-25 09:17:52,Georgetown,823
2017-03-25 09:17:53,Georgetown,812
2017-03-25 09:17:54,Georgetown,810
2017-03-25 09:17:55,Georgetown,818
2017-03-25 09:17:56,Georgetown,826
2017-03-25 09:17:57,Georgetown,826
2017-03-25 09:17:58,Georgetown,821
2017-03-25 09:17:59,Georgetown,823
2017-03-25 09:18:00,Georgetown,826
2017-03-25 09:18:01,Georgetown,832
2017-03-25 09:18:02,Georgetown,832
2017-03-25 09:18:03,Georgetown,829
2017-03-25 09:18:04,Georgetown,832
2017-03-25 09:18:05,Georgetown,829
2017-03-25 09:18:06,Georgetown,826
2017-03-25 09:18:07,Georgetown,843
2017-03-25 09:18:08,Georgetown,843
2017-03-25 09:18:09,Georgetown,840
2017-03-25 09:18:10,Georgetown,832
2017-03-25 09:18:11,Georgetown,832
2017-03-25 09:18:12,Georgetown,840
2017-03-25 09:18:13,Georgetown,846
2017-03-25 09:18:14,Georgetown,838
2017-03-25 09:18:15,Georgetown,835
2017-03-25 09:18:16,Georgetown,846
2017-03-25 09:18:17,Georgetown,852
2017-03-25 09:18:18,Georgetown,846
2017-03-25 09:18:19,Georgetown,835
2017-03-25 09:18:20,Georgetown,832
2017-03-25 09:18:21,Georgetown,835
2017-03-25 09:18:22,Georgetown,832
2017-03-25 09:18:23,Georgetown,829
2017-03-25 09:18:24,Georgetown,838
2017-03-25 09:18:25,Georgetown,829
2017-03-25 09:18:26,Georgetown,821
2017-03-25 09:18:27,Georgetown,829
2017-03-25 09:18:28,Georgetown,838
2017-03-25 09:18:29,Georgetown,849
2017-03-25 09:18:30,Georgetown,849
2017-03-25 09:18:31,Georgetown,852
2017-03-25 09:18:32,Georgetown,852
2017-03-25 09:18:33,Georgetown,849
2017-03-25 09:18:34,Georgetown,854
2017-03-25 09:18:35,Georgetown,863
2017-03-25 09:18:36,Georgetown,854
2017-03-25 09:18:37,Georgetown,838
2017-03-25 09:18:38,Georgetown,821
2017-03-25 09:18:39,Georgetown,826
2017-03-25 09:18:40,Georgetown,832
2017-03-25 09:18:41,Georgetown,826
2017-03-25 09:18:42,Georgetown,832
2017-03-25 09:18:43,Georgetown,835
2017-03-25 09:18:44,Georgetown,835
2017-03-25 09:18:45,Georgetown,838
2017-03-25 09:18:46,Georgetown,826
2017-03-25 09:18:47,Georgetown,832
2017-03-25 09:18:48,Georgetown,832
2017-03-25 09:18:49,Georgetown,832
2017-03-25 09:18:50,Georgetown,835
2017-03-25 09:18:51,Georgetown,835
2017-03-25 09:18:52,Georgetown,832
2017-03-25 09:18:53,Georgetown,823
2017-03-25 09:18:54,Georgetown,821
2017-03-25 09:18:55,Georgetown,840
2017-03-25 09:18:56,Georgetown,840
2017-03-25 09:18:57,Georgetown,840
2017-03-25 09:18:58,Georgetown,840
2017-03-25 09:18:59,Georgetown,843
2017-03-25 09:19:00,Georgetown,840
2017-03-25 09:19:01,Georgetown,826
2017-03-25 09:19:02,Georgetown,812
2017-03-25 09:19:03,Georgetown,812
2017-03-25 09:19:04,Georgetown,797
2017-03-25 09:19:05,Georgetown,799
2017-03-25 09:19:06,Georgetown,797
2017-03-25 09:19:07,Georgetown,799
2017-03-25 09:19:08,Georgetown,802
2017-03-25 09:19:09,Georgetown,818
2017-03-25 09:19:10,Georgetown,832
2017-03-25 09:19:11,Georgetown,832
2017-03-25 09:19:12,Georgetown,832
2017-03-25 09:19:13,Georgetown,829
2017-03-25 09:19:14,Georgetown,838
2017-03-25 09:19:15,Georgetown,835
2017-03-25 09:19:16,Georgetown,846
2017-03-25 09:19:17,Georgetown,829
2017-03-25 09:19:18,Georgetown,823
2017-03-25 09:19:19,Georgetown,821
2017-03-25 09:19:20,Georgetown,818
2017-03-25 09:19:21,Georgetown,818
2017-03-25 09:19:22,Georgetown,826
2017-03-25 09:19:23,Georgetown,821
2017-03-25 09:19:24,Georgetown,821
2017-03-25 09:19:25,Georgetown,826
2017-03-25 09:19:26,Georgetown,835
2017-03-25 09:19:27,Georgetown,852
2017-03-25 09:19:28,Georgetown,857
2017-03-25 09:19:29,Georgetown,857
2017-03-25 09:19:30,Georgetown,860
2017-03-25 09:19:31,Georgetown,854
2017-03-25 09:19:32,Georgetown,863
2017-03-25 09:19:33,Georgetown,874
2017-03-25 09:19:34,Georgetown,877
2017-03-25 09:19:35,Georgetown,874
2017-03-25 09:19:36,Georgetown,866
2017-03-25 09:19:37,Georgetown,860
2017-03-25 09:19:38,Georgetown,854
2017-03-25 09:19:39,Georgetown,866
2017-03-25 09:19:40,Georgetown,849
2017-03-25 09:19:41,Georgetown,849
2017-03-25 09:19:42,Georgetown,843
2017-03-25 09:19:43,Georgetown,852
2017-03-25 09:19:44,Georgetown,854
2017-03-25 09:19:45,Georgetown,840
2017-03-25 09:19:46,Georgetown,838
2017-03-25 09:19:47,Georgetown,838
2017-03-25 09:19:48,Georgetown,829
2017-03-25 09:19:49,Georgetown,832
2017-03-25 09:19:50,Georgetown,843
2017-03-25 09:19:51,Georgetown,863
2017-03-25 09:19:52,Georgetown,852
2017-03-25 09:19:53,Georgetown,852
2017-03-25 09:19:54,Georgetown,852
2017-03-25 09:19:55,Georgetown,849
2017-03-25 09:19:56,Georgetown,838
2017-03-25 09:19:57,Georgetown,840
2017-03-25 09:19:58,Georgetown,843
2017-03-25 09:19:59,Georgetown,840
2017-03-25 09:20:00,Georgetown,835
2017-03-25 09:20:01,Georgetown,846
2017-03-25 09:20:02,Georgetown,843
2017-03-25 09:20:03,Georgetown,838
2017-03-25 09:20:04,Georgetown,838
2017-03-25 09:20:05,Georgetown,838
2017-03-25 09:20:06,Georgetown,840
2017-03-25 09:20:07,Georgetown,840
2017-03-25 09:20:08,Georgetown,843
2017-03-25 09:20:09,Georgetown,840
2017-03-25 09:20:10,Georgetown,823
2017-03-25 09:20:11,Georgetown,829
2017-03-25 09:20:12,Georgetown,840
2017-03-25 09:20:13,Georgetown,852
2017-03-25 09:20:14,Georgetown,863
2017-03-25 09:20:15,Georgetown,863
2017-03-25 09:20:16,Georgetown,852
2017-03-25 09:20:17,Georgetown,849
2017-03-25 09:20:18,Georgetown,843
2017-03-25 09:20:19,Georgetown,838
2017-03-25 09:20:20,Georgetown,849
2017-03-25 09:20:21,Georgetown,857
2017-03-25 09:20:22,Georgetown,854
2017-03-25 09:20:23,Georgetown,852
2017-03-25 09:20:24,Georgetown,849
2017-03-25 09:20:25,Georgetown,849
2017-03-25 09:20:26,Georgetown,857
2017-03-25 09:20:27,Georgetown,857
2017-03-25 09:20:28,Georgetown,857
2017-03-25 09:20:29,Georgetown,854
2017-03-25 09:20:30,Georgetown,852
2017-03-25 09:20:31,Georgetown,849
2017-03-25 09:20:32,Georgetown,843
2017-03-25 09:20:33,Georgetown,843
2017-03-25 09:20:34,Georgetown,838
2017-03-25 09:20:35,Georgetown,832
2017-03-25 09:20:36,Georgetown,829
2017-03-25 09:20:37,Georgetown,840
2017-03-25 09:20:38,Georgetown,846
2017-03-25 09:20:39,Georgetown,843
2017-03-25 09:20:40,Georgetown,852
2017-03-25 09:20:41,Georgetown,838
2017-03-25 09:20:42,Georgetown,840
2017-03-25 09:20:43,Georgetown,832
2017-03-25 09:20:44,Georgetown,821
2017-03-25 09:20:45,Georgetown,812
2017-03-25 09:20:46,Georgetown,818
2017-03-25 09:20:47,Georgetown,821
2017-03-25 09:20:48,Georgetown,818
2017-03-25 09:20:49,Georgetown,821
2017-03-25 09:20:50,Georgetown,818
2017-03-25 09:20:51,Georgetown,812
2017-03-25 09:20:52,Georgetown,816
2017-03-25 09:20:53,Georgetown,813
2017-03-25 09:20:54,Georgetown,816
2017-03-25 09:20:55,Georgetown,818
2017-03-25 09:20:56,Georgetown,816
2017-03-25 09:20:57,Georgetown,822
2017-03-25 09:20:58,Georgetown,816
2017-03-25 09:20:59,Georgetown,813
2017-03-25 09:21:00,Georgetown,822
2017-03-25 09:21:01,Georgetown,822
2017-03-25 09:21:02,Georgetown,822
2017-03-25 09:21:03,Georgetown,833
2017-03-25 09:21:04,Georgetown,836
2017-03-25 09:21:05,Georgetown,833
2017-03-25 09:21:06,Georgetown,836
2017-03-25 09:21:07,Georgetown,847
2017-03-25 09:21:08,Georgetown,844
2017-03-25 09:21:09,Georgetown,841
2017-03-25 09:21:10,Georgetown,839
2017-03-25 09:21:11,Georgetown,844
2017-03-25 09:21:12,Georgetown,841
2017-03-25 09:21:13,Georgetown,844
2017-03-25 09:21:14,Georgetown,844
2017-03-25 09:21:15,Georgetown,836
2017-03-25 09:21:16,Georgetown,836
2017-03-25 09:21:17,Georgetown,850
2017-03-25 09:21:18,Georgetown,844
2017-03-25 09:21:19,Georgetown,847
2017-03-25 09:21:20,Georgetown,853
2017-03-25 09:21:21,Georgetown,847
2017-03-25 09:21:22,Georgetown,850
2017-03-25 09:21:23,Georgetown,847
2017-03-25 09:21:24,Georgetown,847
2017-03-25 09:21:25,Georgetown,855
2017-03-25 09:21:26,Georgetown,853
2017-03-25 09:21:27,Georgetown,841
2017-03-25 09:21:28,Georgetown,824
2017-03-25 09:21:29,Georgetown,822
2017-03-25 09:21:30,Georgetown,822
2017-03-25 09:21:31,Georgetown,822
2017-03-25 09:21:32,Georgetown,819
2017-03-25 09:21:33,Georgetown,827
2017-03-25 09:21:34,Georgetown,822
2017-03-25 09:21:35,Georgetown,824
2017-03-25 09:21:36,Georgetown,827
2017-03-25 09:21:37,Georgetown,830
2017-03-25 09:21:38,Georgetown,836
2017-03-25 09:21:39,Georgetown,839
2017-03-25 09:21:40,Georgetown,839
2017-03-25 09:21:41,Georgetown,853
2017-03-25 09:21:42,Georgetown,850
2017-03-25 09:21:43,Georgetown,853
2017-03-25 09:21:44,Georgetown,844
2017-03-25 09:21:45,Georgetown,841
2017-03-25 09:21:46,Georgetown,830
2017-03-25 09:21:47,Georgetown,833
2017-03-25 09:21:48,Georgetown,833
2017-03-25 09:21:49,Georgetown,841
2017-03-25 09:21:50,Georgetown,855
2017-03-25 09:21:51,Georgetown,855
2017-03-25 09:21:52,Georgetown,853
2017-03-25 09:21:53,Georgetown,855
2017-03-25 09:21:54,Georgetown,864
2017-03-25 09:21:55,Georgetown,861
2017-03-25 09:21:56,Georgetown,855
2017-03-25 09:21:57,Georgetown,836
2017-03-25 09:21:58,Georgetown,847
2017-03-25 09:21:59,Georgetown,841
2017-03-25 09:22:00,Georgetown,844
2017-03-25 09:22:01,Georgetown,850
2017-03-25 09:22:02,Georgetown,847
2017-03-25 09:22:03,Georgetown,841
2017-03-25 09:22:04,Georgetown,836
2017-03-25 09:22:05,Georgetown,830
2017-03-25 09:22:06,Georgetown,836
2017-03-25 09:22:07,Georgetown,830
2017-03-25 09:22:08,Georgetown,833
2017-03-25 09:22:09,Georgetown,824
2017-03-25 09:22:10,Georgetown,827
2017-03-25 09:22:11,Georgetown,839
2017-03-25 09:22:12,Georgetown,839
2017-03-25 09:22:13,Georgetown,836
2017-03-25 09:22:14,Georgetown,841
2017-03-25 09:22:15,Georgetown,827
2017-03-25 09:22:16,Georgetown,833
2017-03-25 09:22:17,Georgetown,827
2017-03-25 09:22:18,Georgetown,822
2017-03-25 09:22:19,Georgetown,822
2017-03-25 09:22:20,Georgetown,824
2017-03-25 09:22:21,Georgetown,824
2017-03-25 09:22:22,Georgetown,816
2017-03-25 09:22:23,Georgetown,824
2017-03-25 09:22:24,Georgetown,830
2017-03-25 09:22:25,Georgetown,822
2017-03-25 09:22:26,Georgetown,833
2017-03-25 09:22:27,Georgetown,824
2017-03-25 09:22:28,Georgetown,822
2017-03-25 09:22:29,Georgetown,819
2017-03-25 09:22:30,Georgetown,813
2017-03-25 09:22:31,Georgetown,811
2017-03-25 09:22:32,Georgetown,806
2017-03-25 09:22:33,Georgetown,803
2017-03-25 09:22:34,Georgetown,798
2017-03-25 09:22:35,Georgetown,808
2017-03-25 09:22:36,Georgetown,813
2017-03-25 09:22:37,Georgetown,816
2017-03-25 09:22:38,Georgetown,824
2017-03-25 09:22:39,Georgetown,816
2017-03-25 09:22:40,Georgetown,813
2017-03-25 09:22:41,Georgetown,824
2017-03-25 09:22:42,Georgetown,830
2017-03-25 09:22:43,Georgetown,822
2017-03-25 09:22:44,Georgetown,819
2017-03-25 09:22:45,Georgetown,816
2017-03-25 09:22:46,Georgetown,813
2017-03-25 09:22:47,Georgetown,830
2017-03-25 09:22:48,Georgetown,833
2017-03-25 09:22:49,Georgetown,836
2017-03-25 09:22:50,Georgetown,830
2017-03-25 09:22:51,Georgetown,819
2017-03-25 09:22:52,Georgetown,819
2017-03-25 09:22:53,Georgetown,808
2017-03-25 09:22:54,Georgetown,811
2017-03-25 09:22:55,Georgetown,811
2017-03-25 09:22:56,Georgetown,808
2017-03-25 09:22:57,Georgetown,806
2017-03-25 09:22:58,Georgetown,813
2017-03-25 09:22:59,Georgetown,824
2017-03-25 09:23:00,Georgetown,819
2017-03-25 09:23:01,Georgetown,811
2017-03-25 09:23:02,Georgetown,806
2017-03-25 09:23:03,Georgetown,813
2017-03-25 09:23:04,Georgetown,822
2017-03-25 09:23:05,Georgetown,819
2017-03-25 09:23:06,Georgetown,822
2017-03-25 09:23:07,Georgetown,824
2017-03-25 09:23:08,Georgetown,833
2017-03-25 09:23:09,Georgetown,836
2017-03-25 09:23:10,Georgetown,847
2017-03-25 09:23:11,Georgetown,841
2017-03-25 09:23:12,Georgetown,839
2017-03-25 09:23:13,Georgetown,847
2017-03-25 09:23:14,Georgetown,850
2017-03-25 09:23:15,Georgetown,833
2017-03-25 09:23:16,Georgetown,836
2017-03-25 09:23:17,Georgetown,839
2017-03-25 09:23:18,Georgetown,833
2017-03-25 09:23:19,Georgetown,824
2017-03-25 09:23:20,Georgetown,816
2017-03-25 09:23:21,Georgetown,819
2017-03-25 09:23:22,Georgetown,822
2017-03-25 09:23:23,Georgetown,830
2017-03-25 09:23:24,Georgetown,824
2017-03-25 09:23:25,Georgetown,822
2017-03-25 09:23:26,Georgetown,824
2017-03-25 09:23:27,Georgetown,830
2017-03-25 09:23:28,Georgetown,833
2017-03-25 09:23:29,Georgetown,841
2017-03-25 09:23:30,Georgetown,827
2017-03-25 09:23:31,Georgetown,827
2017-03-25 09:23:32,Georgetown,827
2017-03-25 09:23:33,Georgetown,819
2017-03-25 09:23:34,Georgetown,830
2017-03-25 09:23:35,Georgetown,833
2017-03-25 09:23:36,Georgetown,833
2017-03-25 09:23:37,Georgetown,830
2017-03-25 09:23:38,Georgetown,839
2017-03-25 09:23:39,Georgetown,839
2017-03-25 09:23:40,Georgetown,853
2017-03-25 09:23:41,Georgetown,847
2017-03-25 09:23:42,Georgetown,853
2017-03-25 09:23:43,Georgetown,853
2017-03-25 09:23:44,Georgetown,844
2017-03-25 09:23:45,Georgetown,844
2017-03-25 09:23:46,Georgetown,841
